order_id,return_reason,refund_amount,refund_status
27238,Poor Quality,303.43,Refunded
27244,Changed Mind,204.73,Refunded
27247,Poor Quality,4856.85,Rejected
27261,Late Delivery,2677.86,Refunded
27302,Size Issue,4481.23,Pending
27316,Poor Quality,1606.14,Pending
27318,Damaged Product,3081.29,Refunded
27325,Late Delivery,3504.63,Rejected
27329,Poor Quality,3756.83,Refunded
27347,Changed Mind,3386.34,Rejected
27363,Size Issue,3412,Rejected
27367,Changed Mind,547.86,Refunded
27380,Damaged Product,227.74,Refunded
27393,Wrong Item Delivered,2267.73,Rejected
27394,Poor Quality,2306.18,Refunded
27409,Wrong Item Delivered,2757.83,Pending
27427,Size Issue,133.91,Pending
27446,Size Issue,4607.28,Pending
27448,Size Issue,2114.23,Rejected
27456,Wrong Item Delivered,3353.68,Pending
27464,Late Delivery,1184.3,Pending
27472,Size Issue,4710.65,Rejected
27482,Changed Mind,602.64,Rejected
27486,Changed Mind,4932.61,Refunded
27492,Late Delivery,3176.02,Refunded
27494,Size Issue,422.12,Pending
27508,Wrong Item Delivered,4739.6,Pending
27521,Size Issue,1267.93,Pending
27523,Size Issue,2923.05,Rejected
27531,Late Delivery,1964.04,Refunded
27536,Size Issue,4144.66,Pending
27539,Poor Quality,2466.07,Refunded
27542,Wrong Item Delivered,2719.69,Refunded
27547,Changed Mind,4310.43,Refunded
27553,Changed Mind,4532.58,Refunded
27558,Changed Mind,2464.73,Rejected
27563,Poor Quality,3628.26,Rejected
27569,Wrong Item Delivered,4830.87,Refunded
27570,Late Delivery,3959.57,Pending
27583,Damaged Product,3923.32,Rejected
27584,Changed Mind,4384.74,Refunded
27585,Size Issue,1478.08,Refunded
27595,Late Delivery,1744.69,Rejected
27597,Damaged Product,4672.57,Refunded
27601,Size Issue,2947.75,Refunded
27609,Damaged Product,2536.02,Rejected
27616,Changed Mind,2749.49,Rejected
27623,Late Delivery,1114.3,Pending
27627,Damaged Product,3401.35,Refunded
27629,Changed Mind,4881.37,Rejected
27635,Damaged Product,1484.61,Pending
27639,Poor Quality,2506.5,Rejected
27648,Poor Quality,537.05,Rejected
27649,Poor Quality,4996.45,Pending
27654,Late Delivery,953.74,Rejected
27691,Poor Quality,3037.04,Pending
27701,Size Issue,1386.72,Rejected
27703,Changed Mind,3206.08,Refunded
27713,Damaged Product,1711.33,Rejected
27715,Damaged Product,658.02,Refunded
27721,Size Issue,4092.58,Pending
27725,Size Issue,3858.6,Pending
27733,Late Delivery,4471.06,Rejected
27744,Damaged Product,4335.7,Refunded
27747,Damaged Product,2147.07,Refunded
27749,Damaged Product,1782.26,Pending
27751,Late Delivery,4093.91,Pending
27762,Changed Mind,3245.52,Refunded
27767,Late Delivery,2572.38,Pending
27773,Damaged Product,4082.14,Pending
27774,Wrong Item Delivered,2511.2,Pending
27793,Changed Mind,494.81,Refunded
27801,Late Delivery,2462.03,Refunded
27806,Poor Quality,873.52,Refunded
27809,Changed Mind,1275.28,Rejected
27814,Changed Mind,2215.54,Rejected
27822,Wrong Item Delivered,2283.2,Pending
27833,Poor Quality,4288.63,Rejected
27838,Wrong Item Delivered,2062.65,Pending
27847,Changed Mind,1492.6,Pending
27850,Size Issue,2901.47,Refunded
27861,Poor Quality,4153,Pending
27867,Size Issue,1123.85,Refunded
27877,Poor Quality,694.05,Refunded
27878,Changed Mind,1036.12,Rejected
27880,Damaged Product,220.12,Refunded
27881,Poor Quality,2976.6,Rejected
27883,Size Issue,801.44,Rejected
27887,Poor Quality,2593.17,Refunded
27895,Size Issue,2560.68,Pending
27908,Changed Mind,4781.12,Pending
27912,Changed Mind,3735.86,Pending
27916,Late Delivery,4031.85,Refunded
27920,Damaged Product,4726.21,Refunded
27944,Size Issue,3493.2,Pending
27951,Poor Quality,1476.75,Refunded
27960,Size Issue,3720.18,Refunded
27966,Damaged Product,3932.56,Refunded
27975,Poor Quality,777.78,Rejected
27981,Changed Mind,879.06,Pending
27992,Size Issue,3383.67,Pending
27997,Changed Mind,191.4,Pending
28004,Changed Mind,2488.06,Refunded
28010,Damaged Product,3708.88,Rejected
28015,Size Issue,1911.9,Refunded
28016,Changed Mind,1802.62,Refunded
28023,Late Delivery,2410.72,Pending
28034,Changed Mind,4008.86,Refunded
28037,Changed Mind,4224.81,Rejected
28040,Poor Quality,2455.07,Pending
28073,Wrong Item Delivered,4111.27,Pending
28074,Damaged Product,1204.45,Refunded
28083,Wrong Item Delivered,157,Pending
28094,Changed Mind,2768.46,Pending
28102,Poor Quality,3587.12,Refunded
28103,Size Issue,2734.22,Refunded
28119,Poor Quality,3494.14,Refunded
28120,Poor Quality,3802.17,Rejected
28126,Size Issue,1822.05,Refunded
28131,Size Issue,2876.52,Refunded
28139,Late Delivery,2708.1,Refunded
28158,Late Delivery,265.36,Refunded
28162,Late Delivery,1359.9,Rejected
28166,Late Delivery,855.85,Rejected
28170,Poor Quality,3366.85,Rejected
28175,Poor Quality,1701.02,Refunded
28180,Changed Mind,3134.22,Rejected
28186,Size Issue,2049.96,Refunded
28194,Changed Mind,4206.79,Refunded
28206,Late Delivery,1217.25,Pending
28227,Damaged Product,4039.26,Pending
28229,Damaged Product,579.82,Pending
28241,Poor Quality,3834.5,Rejected
28272,Damaged Product,1438.41,Refunded
28278,Wrong Item Delivered,3318.01,Rejected
28280,Size Issue,3648.54,Pending
28289,Poor Quality,2938.27,Refunded
28294,Late Delivery,4552.81,Rejected
28299,Late Delivery,4265.91,Pending
28303,Late Delivery,123.31,Pending
28313,Damaged Product,1395.03,Refunded
28334,Poor Quality,4179.23,Rejected
28337,Size Issue,4395.45,Refunded
28353,Changed Mind,458.97,Rejected
28354,Size Issue,3631.32,Refunded
28357,Poor Quality,2457.75,Refunded
28368,Late Delivery,210.46,Rejected
28374,Damaged Product,2062.7,Pending
28389,Wrong Item Delivered,2872.42,Rejected
28392,Damaged Product,1308.87,Pending
28398,Size Issue,1886.83,Pending
28400,Wrong Item Delivered,983.02,Refunded
28405,Wrong Item Delivered,2562.63,Rejected
28409,Poor Quality,4222.45,Rejected
28419,Damaged Product,1841.12,Rejected
28421,Size Issue,489.72,Rejected
28430,Size Issue,3689.81,Pending
28441,Size Issue,1880.28,Refunded
28444,Wrong Item Delivered,1306.76,Rejected
28451,Damaged Product,144.56,Refunded
28461,Damaged Product,229.75,Pending
28473,Late Delivery,751.45,Refunded
28483,Damaged Product,3460.42,Pending
28487,Late Delivery,4545.9,Rejected
28496,Late Delivery,4558.73,Pending
28522,Changed Mind,1773.13,Refunded
28544,Poor Quality,2652.8,Refunded
28555,Size Issue,920.18,Pending
28573,Late Delivery,2892.88,Refunded
28577,Late Delivery,3837.07,Rejected
28578,Size Issue,3973.11,Rejected
28588,Late Delivery,3722.41,Rejected
28611,Late Delivery,4148.23,Pending
28618,Wrong Item Delivered,4379.53,Refunded
28626,Size Issue,2710.02,Refunded
28631,Damaged Product,2086.89,Rejected
28638,Damaged Product,2771.2,Pending
28640,Late Delivery,357.94,Refunded
28644,Damaged Product,706.3,Pending
28648,Poor Quality,3121.92,Rejected
28653,Poor Quality,2776.78,Refunded
28664,Size Issue,510.22,Rejected
28678,Damaged Product,4784.5,Rejected
28687,Changed Mind,1187.57,Rejected
28699,Damaged Product,2498.62,Pending
28703,Late Delivery,440.58,Rejected
28736,Wrong Item Delivered,3767.71,Refunded
28739,Size Issue,1165.34,Rejected
28741,Wrong Item Delivered,947.77,Pending
28744,Damaged Product,1789.87,Rejected
28748,Size Issue,573.52,Refunded
28760,Wrong Item Delivered,4919.16,Pending
28767,Wrong Item Delivered,4400.22,Refunded
28776,Changed Mind,4903.67,Pending
28795,Wrong Item Delivered,3492.15,Refunded
28800,Damaged Product,3229.54,Rejected
28803,Wrong Item Delivered,1440.97,Pending
28809,Damaged Product,4772.47,Rejected
28810,Wrong Item Delivered,2183.35,Rejected
28830,Damaged Product,2975.92,Pending
28832,Changed Mind,3546.83,Refunded
28834,Late Delivery,1513.78,Refunded
28836,Poor Quality,2183.11,Pending
28838,Poor Quality,2257.4,Pending
28843,Damaged Product,4830.48,Refunded
28847,Size Issue,1691.45,Pending
28853,Late Delivery,4468.33,Refunded
28870,Changed Mind,752.23,Rejected
28875,Size Issue,4744.09,Refunded
28884,Changed Mind,3497.59,Refunded
28905,Poor Quality,1589.62,Pending
28935,Size Issue,2137.08,Pending
28936,Late Delivery,4740.83,Pending
28950,Poor Quality,3748.92,Rejected
28956,Damaged Product,4906.63,Pending
28963,Size Issue,2879.44,Pending
28981,Late Delivery,151.58,Refunded
28988,Size Issue,2306.12,Refunded
28995,Size Issue,1384.18,Refunded
28996,Size Issue,338.81,Refunded
29001,Size Issue,1270.17,Pending
29012,Size Issue,2608.04,Rejected
29019,Wrong Item Delivered,709.58,Rejected
29021,Poor Quality,1826.73,Pending
29029,Wrong Item Delivered,2811.98,Rejected
29045,Damaged Product,288.83,Refunded
29062,Size Issue,3780.2,Refunded
29071,Size Issue,4475.54,Rejected
29077,Wrong Item Delivered,3320.43,Rejected
29081,Poor Quality,136.94,Refunded
29089,Late Delivery,4327.34,Refunded
29090,Damaged Product,3149.32,Refunded
29100,Size Issue,333.21,Pending
29108,Changed Mind,2928.58,Pending
29117,Changed Mind,4231.84,Rejected
29120,Changed Mind,373.93,Pending
29136,Changed Mind,174.17,Refunded
29137,Size Issue,3724.65,Pending
29147,Changed Mind,3085.56,Rejected
29148,Damaged Product,516.67,Refunded
29149,Damaged Product,3422.53,Rejected
29159,Poor Quality,722.92,Refunded
29160,Changed Mind,295.09,Pending
29178,Size Issue,1436.9,Pending
29184,Size Issue,3930.68,Refunded
29190,Wrong Item Delivered,2178.27,Rejected
29192,Late Delivery,266.88,Pending
29222,Wrong Item Delivered,3030.42,Refunded
29237,Size Issue,4304.68,Rejected
29240,Late Delivery,556.57,Refunded
29245,Damaged Product,3104.87,Rejected
29261,Changed Mind,310.3,Rejected
29277,Wrong Item Delivered,4490.45,Pending
29278,Late Delivery,1118.78,Rejected
29280,Wrong Item Delivered,738.34,Refunded
29284,Late Delivery,4576.66,Refunded
29290,Size Issue,3435.04,Pending
29305,Changed Mind,2728.66,Pending
29308,Damaged Product,2749.27,Rejected
29313,Poor Quality,3040.45,Pending
29319,Poor Quality,1539.62,Rejected
29332,Damaged Product,357.16,Rejected
29340,Size Issue,4292.97,Refunded
29351,Wrong Item Delivered,2105.8,Refunded
29355,Changed Mind,1418.66,Pending
29357,Late Delivery,1308.44,Pending
29361,Wrong Item Delivered,2392.07,Rejected
29364,Wrong Item Delivered,1346.3,Refunded
29368,Changed Mind,900.43,Refunded
29372,Late Delivery,4566.27,Pending
29386,Poor Quality,3046.31,Refunded
29389,Damaged Product,3467.4,Rejected
29393,Changed Mind,2095.83,Pending
29408,Poor Quality,4710.74,Pending
29414,Size Issue,4937.86,Pending
29415,Wrong Item Delivered,1527.67,Refunded
29416,Wrong Item Delivered,3164.69,Rejected
29420,Wrong Item Delivered,3249.05,Pending
29424,Late Delivery,373.74,Refunded
29425,Wrong Item Delivered,3152.83,Pending
29431,Damaged Product,1873.58,Pending
29440,Size Issue,2263.26,Pending
29441,Size Issue,2411.31,Rejected
29448,Changed Mind,4134.99,Rejected
29471,Poor Quality,424.58,Refunded
29473,Poor Quality,1540.7,Pending
29485,Damaged Product,1897.64,Pending
29487,Late Delivery,4573.16,Rejected
29496,Wrong Item Delivered,3310.69,Pending
29520,Changed Mind,1534.17,Refunded
29530,Changed Mind,105.03,Rejected
29535,Changed Mind,2958.31,Rejected
29557,Damaged Product,3757.89,Rejected
29597,Poor Quality,4262.61,Rejected
29616,Wrong Item Delivered,1097.34,Refunded
29621,Poor Quality,1988.85,Rejected
29633,Damaged Product,529.66,Rejected
29647,Size Issue,1595.71,Refunded
29657,Poor Quality,4775.91,Rejected
29660,Changed Mind,855.26,Rejected
29668,Poor Quality,4607.35,Rejected
29678,Poor Quality,344.12,Refunded
29686,Changed Mind,4887.07,Refunded
29702,Late Delivery,440.45,Refunded
29705,Damaged Product,2303.73,Pending
29712,Damaged Product,4786.23,Rejected
29725,Late Delivery,3416.78,Pending
29754,Late Delivery,1727.48,Pending
29763,Late Delivery,4559.59,Pending
29769,Damaged Product,3628.99,Rejected
29775,Wrong Item Delivered,1518.21,Refunded
29790,Late Delivery,358.12,Rejected
29794,Damaged Product,908.48,Refunded
29810,Poor Quality,4377.43,Refunded
29813,Damaged Product,585.58,Rejected
29821,Changed Mind,136.8,Rejected
29824,Damaged Product,4220.65,Pending
29826,Damaged Product,2445.74,Refunded
29829,Size Issue,1033.51,Pending
29833,Size Issue,2530.33,Rejected
29836,Size Issue,3469.73,Rejected
29841,Wrong Item Delivered,3010.76,Pending
29856,Late Delivery,2648.45,Pending
29857,Damaged Product,2848.46,Refunded
29872,Damaged Product,4484.14,Pending
29875,Wrong Item Delivered,2010.26,Refunded
29880,Wrong Item Delivered,3762.4,Refunded
29886,Late Delivery,145.03,Rejected
29894,Poor Quality,1258.48,Pending
29902,Late Delivery,1501.35,Rejected
29906,Late Delivery,703.51,Rejected
29908,Late Delivery,3846.69,Refunded
29914,Damaged Product,1040.6,Rejected
29916,Size Issue,1357.14,Rejected
29918,Changed Mind,1615.66,Refunded
29926,Poor Quality,1214.7,Rejected
29944,Damaged Product,633.78,Refunded
29949,Damaged Product,1718.36,Refunded
29955,Size Issue,3075.74,Pending
29975,Poor Quality,4761.42,Refunded
29996,Wrong Item Delivered,1515.87,Pending
30004,Changed Mind,337.23,Rejected
30008,Late Delivery,911.03,Rejected
30024,Poor Quality,4594.76,Rejected
30035,Late Delivery,2015.59,Refunded
30036,Late Delivery,3510.72,Rejected
30039,Poor Quality,2755.68,Pending
30046,Damaged Product,3071.71,Rejected
30056,Size Issue,3907.38,Refunded
30060,Wrong Item Delivered,721.6,Pending
30070,Damaged Product,2558.49,Rejected
30071,Poor Quality,483.22,Rejected
30090,Size Issue,4709.8,Refunded
30092,Wrong Item Delivered,1074.12,Pending
30094,Wrong Item Delivered,2650.85,Pending
30095,Changed Mind,171.88,Rejected
30102,Damaged Product,2858.34,Rejected
30111,Late Delivery,292.49,Pending
30113,Late Delivery,1861.73,Refunded
30115,Poor Quality,1789.18,Pending
30138,Late Delivery,3778.08,Refunded
30143,Changed Mind,1410.71,Pending
30149,Size Issue,4400.63,Pending
30150,Size Issue,2786.08,Refunded
30159,Late Delivery,4262.9,Refunded
30162,Poor Quality,2047.72,Refunded
30170,Size Issue,1034.03,Rejected
30183,Changed Mind,4095.44,Pending
30184,Late Delivery,2223.42,Refunded
30186,Poor Quality,2110.41,Rejected
30205,Wrong Item Delivered,4045.14,Rejected
30211,Changed Mind,3361.83,Refunded
30225,Changed Mind,4701.17,Refunded
30230,Changed Mind,2359.77,Refunded
30241,Size Issue,4339.42,Rejected
30249,Late Delivery,1459.07,Refunded
30250,Late Delivery,397.92,Rejected
30260,Size Issue,2722.61,Refunded
30264,Late Delivery,1262.01,Refunded
30265,Changed Mind,180.14,Rejected
30267,Wrong Item Delivered,180.48,Pending
30283,Damaged Product,778.46,Refunded
30286,Damaged Product,1636.42,Rejected
30291,Damaged Product,3912.92,Pending
30300,Size Issue,2182.31,Pending
30305,Damaged Product,1872.24,Pending
30316,Damaged Product,4005.07,Refunded
30332,Damaged Product,2674.77,Rejected
30346,Poor Quality,4698.07,Pending
30351,Size Issue,2530.07,Rejected
30368,Changed Mind,1984.33,Refunded
30369,Late Delivery,127.05,Pending
30383,Poor Quality,3209.37,Refunded
30395,Late Delivery,4154.23,Pending
30407,Damaged Product,4539.8,Refunded
30409,Damaged Product,1941.59,Rejected
30415,Changed Mind,3194.95,Pending
30420,Wrong Item Delivered,1796.34,Refunded
30432,Poor Quality,939.73,Refunded
30456,Damaged Product,1603.23,Refunded
30463,Size Issue,2862.19,Refunded
30472,Size Issue,715.97,Refunded
30483,Poor Quality,4491.84,Rejected
30485,Size Issue,2640.4,Refunded
30496,Late Delivery,3904.33,Pending
30498,Changed Mind,3851.67,Pending
30501,Late Delivery,4005.07,Rejected
30510,Late Delivery,1286.68,Rejected
30518,Changed Mind,3793.74,Pending
30529,Damaged Product,4839.88,Refunded
30530,Wrong Item Delivered,1392.47,Refunded
30543,Wrong Item Delivered,2479.41,Refunded
30544,Size Issue,854.15,Pending
30571,Late Delivery,108.2,Pending
30574,Damaged Product,3804.6,Rejected
30578,Poor Quality,933.15,Rejected
30582,Poor Quality,306.96,Pending
30586,Size Issue,606.12,Refunded
30601,Damaged Product,3745.7,Refunded
30621,Poor Quality,4887.14,Refunded
30652,Size Issue,1775.38,Refunded
30695,Wrong Item Delivered,335.49,Rejected
30698,Late Delivery,3874.44,Refunded
30711,Wrong Item Delivered,2930.01,Rejected
30714,Damaged Product,4039.52,Refunded
30723,Wrong Item Delivered,2124.32,Pending
30743,Size Issue,1642.79,Rejected
30760,Poor Quality,4211.16,Refunded
30764,Late Delivery,2199.79,Rejected
30772,Wrong Item Delivered,4843.09,Refunded
30777,Poor Quality,1905.73,Rejected
30793,Size Issue,832.65,Rejected
30811,Damaged Product,1683.15,Refunded
30822,Changed Mind,847.27,Rejected
30853,Poor Quality,3641.08,Refunded
30857,Damaged Product,4196.89,Refunded
30891,Wrong Item Delivered,282.49,Rejected
30917,Size Issue,1213.53,Refunded
30919,Wrong Item Delivered,306.4,Rejected
30924,Changed Mind,1314.21,Rejected
30928,Changed Mind,514.15,Rejected
30931,Late Delivery,448.06,Pending
30936,Changed Mind,3146.85,Rejected
30938,Poor Quality,980.46,Refunded
30941,Damaged Product,2939.11,Refunded
30946,Damaged Product,851.75,Rejected
30967,Late Delivery,2772.65,Pending
30973,Late Delivery,724.65,Refunded
30981,Damaged Product,2989.59,Rejected
30993,Damaged Product,3408.87,Rejected
31013,Late Delivery,4898.41,Rejected
31019,Damaged Product,1766.96,Refunded
31022,Size Issue,2605.66,Pending
31038,Changed Mind,1670.69,Pending
31045,Wrong Item Delivered,2763.5,Refunded
31046,Size Issue,406.19,Refunded
31047,Wrong Item Delivered,1736.92,Rejected
31048,Damaged Product,4948.37,Refunded
31049,Size Issue,1213.7,Refunded
31071,Wrong Item Delivered,1200.49,Rejected
31075,Size Issue,1726.86,Rejected
31085,Size Issue,1711.15,Pending
31098,Damaged Product,259.18,Refunded
31102,Late Delivery,4163.19,Rejected
31111,Damaged Product,1495.36,Pending
31114,Late Delivery,2535.27,Refunded
31116,Late Delivery,2194.73,Rejected
31120,Changed Mind,304.35,Rejected
31130,Poor Quality,2621.88,Rejected
31137,Poor Quality,3734.49,Rejected
31141,Wrong Item Delivered,4656.92,Pending
31158,Poor Quality,630.17,Pending
31163,Wrong Item Delivered,3499.16,Rejected
31172,Changed Mind,442.46,Refunded
31175,Damaged Product,2725.26,Pending
31183,Changed Mind,3078.79,Pending
31194,Wrong Item Delivered,2669,Refunded
31195,Late Delivery,322.04,Rejected
31197,Size Issue,659.37,Pending
31199,Poor Quality,3081.97,Pending
31215,Late Delivery,1293.34,Pending
31216,Poor Quality,4620.92,Pending
31217,Damaged Product,2933.17,Pending
31231,Damaged Product,3686.88,Rejected
31237,Wrong Item Delivered,3375.54,Rejected
31250,Wrong Item Delivered,3201.87,Rejected
